timestamp,district,category,severity,message,action_taken,requires_human_review
2025-12-09 06:37,Riverside,infrastructure,medium,Streetlight outage cluster detected in Riverside. 82 units offline. Maintenance crew dispatched.,True,False
2025-12-09 08:17,Northgate,energy,high,EV charging demand in Northgate surged 29% above baseline. Recommend load balancing.,True,False
2025-12-09 14:10,Northgate,traffic,low,Traffic flow anomaly in Northgate. Volume 78% above prediction. Signal timing adjusted automatically.,False,False
2025-12-10 13:03,Northgate,parking,high,Parking demand spike detected in Northgate. Occupancy at 83%. Recommend dynamic pricing increase.,True,False
2025-12-10 06:20,Eastfield,parking,high,Parking demand spike detected in Eastfield. Occupancy at 64%. Recommend dynamic pricing increase.,False,True
2025-12-10 06:31,Greenpark,traffic,low,Traffic flow anomaly in Greenpark. Volume 79% above prediction. Signal timing adjusted automatically.,True,False
2025-12-10 17:24,Northgate,energy,high,EV charging demand in Northgate surged 41% above baseline. Recommend load balancing.,False,True
2025-12-11 15:58,Central,environment,critical,Air quality index in Central reached 86 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-12-11 09:05,Central,infrastructure,medium,Streetlight outage cluster detected in Central. 40 units offline. Maintenance crew dispatched.,True,False
2025-12-11 11:28,Harbour,waste,medium,Waste collection delay in Harbour. 39 bins at capacity. Route optimisation triggered.,True,False
2025-12-12 16:19,Riverside,climate,medium,Temperature forecast: Riverside expecting 29°C. Cooling centres recommended for vulnerable populations.,True,False
2025-12-12 10:07,Riverside,climate,medium,Temperature forecast: Riverside expecting 49°C. Cooling centres recommended for vulnerable populations.,True,False
2025-12-13 11:13,Riverside,energy,high,EV charging demand in Riverside surged 31% above baseline. Recommend load balancing.,True,False
2025-12-13 20:27,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 80 units offline. Maintenance crew dispatched.,True,False
2025-12-14 17:27,Riverside,environment,critical,Air quality index in Riverside reached 81 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-12-14 19:30,Eastfield,climate,medium,Temperature forecast: Eastfield expecting 81°C. Cooling centres recommended for vulnerable populations.,True,False
2025-12-15 15:25,Central,energy,high,EV charging demand in Central surged 86% above baseline. Recommend load balancing.,True,False
2025-12-15 10:49,Greenpark,energy,high,EV charging demand in Greenpark surged 73% above baseline. Recommend load balancing.,True,False
2025-12-15 14:49,Eastfield,traffic,low,Traffic flow anomaly in Eastfield. Volume 47% above prediction. Signal timing adjusted automatically.,True,False
2025-12-16 18:13,Harbour,energy,high,EV charging demand in Harbour surged 79% above baseline. Recommend load balancing.,False,True
2025-12-17 10:25,Riverside,climate,medium,Temperature forecast: Riverside expecting 69°C. Cooling centres recommended for vulnerable populations.,True,False
2025-12-18 14:05,Riverside,infrastructure,medium,Streetlight outage cluster detected in Riverside. 80 units offline. Maintenance crew dispatched.,True,False
2025-12-19 11:03,Northgate,finance,high,Revenue anomaly: Northgate parking revenue down 42% versus forecast. Investigate enforcement.,False,True
2025-12-19 13:53,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 66°C. Cooling centres recommended for vulnerable populations.,False,False
2025-12-19 13:23,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 51°C. Cooling centres recommended for vulnerable populations.,False,False
2025-12-19 09:33,Greenpark,environment,critical,Air quality index in Greenpark reached 24 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-12-21 11:53,Harbour,climate,medium,Temperature forecast: Harbour expecting 85°C. Cooling centres recommended for vulnerable populations.,True,False
2025-12-21 17:25,Riverside,waste,medium,Waste collection delay in Riverside. 91 bins at capacity. Route optimisation triggered.,False,False
2025-12-21 16:06,Central,finance,high,Revenue anomaly: Central parking revenue down 39% versus forecast. Investigate enforcement.,True,False
2025-12-22 13:46,Riverside,energy,high,EV charging demand in Riverside surged 42% above baseline. Recommend load balancing.,False,True
2025-12-23 10:16,Northgate,waste,medium,Waste collection delay in Northgate. 35 bins at capacity. Route optimisation triggered.,True,False
2025-12-24 06:41,Northgate,traffic,low,Traffic flow anomaly in Northgate. Volume 80% above prediction. Signal timing adjusted automatically.,True,False
2025-12-24 09:29,Northgate,noise,medium,Noise levels in Northgate exceeded 43 dB for 3 consecutive hours. Investigate source.,False,False
2025-12-25 17:24,Central,environment,critical,Air quality index in Central reached 78 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-12-25 15:21,Riverside,parking,high,Parking demand spike detected in Riverside. Occupancy at 43%. Recommend dynamic pricing increase.,True,False
2025-12-25 21:27,Central,environment,critical,Air quality index in Central reached 23 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-12-26 07:32,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 84°C. Cooling centres recommended for vulnerable populations.,True,False
2025-12-26 09:58,Eastfield,noise,medium,Noise levels in Eastfield exceeded 50 dB for 3 consecutive hours. Investigate source.,True,False
2025-12-26 17:49,Harbour,noise,medium,Noise levels in Harbour exceeded 46 dB for 3 consecutive hours. Investigate source.,False,False
2025-12-27 19:18,Northgate,waste,medium,Waste collection delay in Northgate. 64 bins at capacity. Route optimisation triggered.,False,False
2025-12-27 10:34,Northgate,traffic,low,Traffic flow anomaly in Northgate. Volume 22% above prediction. Signal timing adjusted automatically.,False,False
2025-12-28 18:53,Central,finance,high,Revenue anomaly: Central parking revenue down 30% versus forecast. Investigate enforcement.,False,True
2025-12-28 06:44,Greenpark,citizen_services,high,Citizen complaint volume in Greenpark up 19% week-over-week. Sentiment trending negative.,False,True
2025-12-29 15:51,Harbour,traffic,low,Traffic flow anomaly in Harbour. Volume 51% above prediction. Signal timing adjusted automatically.,False,False
2025-12-29 18:49,Riverside,energy,high,EV charging demand in Riverside surged 64% above baseline. Recommend load balancing.,False,True
2025-12-30 10:20,Riverside,infrastructure,medium,Streetlight outage cluster detected in Riverside. 61 units offline. Maintenance crew dispatched.,True,False
2025-12-30 08:23,Greenpark,noise,medium,Noise levels in Greenpark exceeded 75 dB for 3 consecutive hours. Investigate source.,False,False
2025-12-31 21:40,Eastfield,waste,medium,Waste collection delay in Eastfield. 82 bins at capacity. Route optimisation triggered.,True,False
2025-12-31 11:12,Northgate,traffic,low,Traffic flow anomaly in Northgate. Volume 61% above prediction. Signal timing adjusted automatically.,False,False
2025-12-31 18:40,Eastfield,traffic,low,Traffic flow anomaly in Eastfield. Volume 29% above prediction. Signal timing adjusted automatically.,False,False
2026-01-01 14:46,Eastfield,finance,high,Revenue anomaly: Eastfield parking revenue down 46% versus forecast. Investigate enforcement.,True,False
2026-01-01 21:53,Harbour,infrastructure,medium,Streetlight outage cluster detected in Harbour. 55 units offline. Maintenance crew dispatched.,True,False
2026-01-02 09:39,Riverside,environment,critical,Air quality index in Riverside reached 39 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2026-01-05 16:00,Northgate,noise,medium,Noise levels in Northgate exceeded 17 dB for 3 consecutive hours. Investigate source.,True,False
2026-01-06 19:39,Central,traffic,low,Traffic flow anomaly in Central. Volume 89% above prediction. Signal timing adjusted automatically.,False,False
2026-01-06 11:09,Harbour,infrastructure,medium,Streetlight outage cluster detected in Harbour. 87 units offline. Maintenance crew dispatched.,True,False
2026-01-07 12:08,Harbour,noise,medium,Noise levels in Harbour exceeded 57 dB for 3 consecutive hours. Investigate source.,False,False
2026-01-07 19:15,Riverside,environment,critical,Air quality index in Riverside reached 66 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2026-01-08 20:39,Central,parking,high,Parking demand spike detected in Central. Occupancy at 22%. Recommend dynamic pricing increase.,False,True
2026-01-09 10:16,Central,climate,medium,Temperature forecast: Central expecting 65°C. Cooling centres recommended for vulnerable populations.,True,False
2026-01-09 06:51,Central,parking,high,Parking demand spike detected in Central. Occupancy at 15%. Recommend dynamic pricing increase.,True,False
2026-01-09 13:43,Central,climate,medium,Temperature forecast: Central expecting 85°C. Cooling centres recommended for vulnerable populations.,True,False
2026-01-10 19:58,Central,noise,medium,Noise levels in Central exceeded 68 dB for 3 consecutive hours. Investigate source.,True,False
2026-01-10 18:32,Harbour,climate,medium,Temperature forecast: Harbour expecting 55°C. Cooling centres recommended for vulnerable populations.,False,False
2026-01-10 16:58,Harbour,traffic,low,Traffic flow anomaly in Harbour. Volume 90% above prediction. Signal timing adjusted automatically.,False,False
2026-01-10 12:16,Riverside,infrastructure,medium,Streetlight outage cluster detected in Riverside. 63 units offline. Maintenance crew dispatched.,True,False
2026-01-12 19:52,Eastfield,waste,medium,Waste collection delay in Eastfield. 92 bins at capacity. Route optimisation triggered.,True,False
2026-01-12 11:48,Northgate,energy,high,EV charging demand in Northgate surged 35% above baseline. Recommend load balancing.,False,True
2026-01-14 16:04,Greenpark,environment,critical,Air quality index in Greenpark reached 49 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2026-01-14 11:00,Harbour,waste,medium,Waste collection delay in Harbour. 46 bins at capacity. Route optimisation triggered.,True,False
2026-01-14 17:17,Central,energy,high,EV charging demand in Central surged 38% above baseline. Recommend load balancing.,True,False
2026-01-15 07:31,Central,noise,medium,Noise levels in Central exceeded 62 dB for 3 consecutive hours. Investigate source.,True,False
2026-01-16 14:10,Eastfield,citizen_services,high,Citizen complaint volume in Eastfield up 24% week-over-week. Sentiment trending negative.,False,True
2026-01-16 16:30,Eastfield,infrastructure,medium,Streetlight outage cluster detected in Eastfield. 44 units offline. Maintenance crew dispatched.,True,False
2026-01-16 09:25,Riverside,infrastructure,medium,Streetlight outage cluster detected in Riverside. 33 units offline. Maintenance crew dispatched.,False,False
2026-01-16 07:24,Central,environment,critical,Air quality index in Central reached 91 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2026-01-17 16:52,Greenpark,waste,medium,Waste collection delay in Greenpark. 39 bins at capacity. Route optimisation triggered.,True,False
2026-01-17 06:44,Harbour,noise,medium,Noise levels in Harbour exceeded 45 dB for 3 consecutive hours. Investigate source.,False,False
2026-01-18 18:45,Harbour,waste,medium,Waste collection delay in Harbour. 49 bins at capacity. Route optimisation triggered.,False,False
2026-01-18 09:02,Riverside,infrastructure,medium,Streetlight outage cluster detected in Riverside. 80 units offline. Maintenance crew dispatched.,True,False
2026-01-20 10:01,Greenpark,energy,high,EV charging demand in Greenpark surged 65% above baseline. Recommend load balancing.,True,False
2026-01-20 16:23,Eastfield,traffic,low,Traffic flow anomaly in Eastfield. Volume 83% above prediction. Signal timing adjusted automatically.,True,False
2026-01-21 16:22,Central,finance,high,Revenue anomaly: Central parking revenue down 91% versus forecast. Investigate enforcement.,False,True
2026-01-21 16:05,Riverside,citizen_services,high,Citizen complaint volume in Riverside up 88% week-over-week. Sentiment trending negative.,True,False
2026-01-21 09:34,Central,noise,medium,Noise levels in Central exceeded 65 dB for 3 consecutive hours. Investigate source.,False,False
2026-01-22 12:19,Eastfield,waste,medium,Waste collection delay in Eastfield. 48 bins at capacity. Route optimisation triggered.,False,False
2026-01-23 17:52,Northgate,climate,medium,Temperature forecast: Northgate expecting 87°C. Cooling centres recommended for vulnerable populations.,True,False
2026-01-23 10:31,Riverside,noise,medium,Noise levels in Riverside exceeded 61 dB for 3 consecutive hours. Investigate source.,False,False
2026-01-23 11:20,Riverside,environment,critical,Air quality index in Riverside reached 92 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2026-01-24 21:07,Riverside,parking,high,Parking demand spike detected in Riverside. Occupancy at 56%. Recommend dynamic pricing increase.,True,False
2026-01-24 10:45,Harbour,energy,high,EV charging demand in Harbour surged 64% above baseline. Recommend load balancing.,True,False
2026-01-25 08:29,Central,traffic,low,Traffic flow anomaly in Central. Volume 88% above prediction. Signal timing adjusted automatically.,True,False
2026-01-26 10:44,Central,climate,medium,Temperature forecast: Central expecting 31°C. Cooling centres recommended for vulnerable populations.,False,False
2026-01-27 19:56,Greenpark,traffic,low,Traffic flow anomaly in Greenpark. Volume 33% above prediction. Signal timing adjusted automatically.,True,False
2026-01-27 06:14,Eastfield,noise,medium,Noise levels in Eastfield exceeded 23 dB for 3 consecutive hours. Investigate source.,False,False
2026-01-28 10:50,Greenpark,noise,medium,Noise levels in Greenpark exceeded 31 dB for 3 consecutive hours. Investigate source.,False,False
2026-01-28 15:35,Riverside,finance,high,Revenue anomaly: Riverside parking revenue down 36% versus forecast. Investigate enforcement.,False,True
2026-01-29 16:47,Eastfield,infrastructure,medium,Streetlight outage cluster detected in Eastfield. 87 units offline. Maintenance crew dispatched.,True,False
2026-01-29 17:46,Greenpark,noise,medium,Noise levels in Greenpark exceeded 89 dB for 3 consecutive hours. Investigate source.,False,False
2026-01-29 20:08,Greenpark,traffic,low,Traffic flow anomaly in Greenpark. Volume 89% above prediction. Signal timing adjusted automatically.,True,False
2026-01-30 19:21,Eastfield,environment,critical,Air quality index in Eastfield reached 81 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2026-01-30 21:31,Harbour,parking,high,Parking demand spike detected in Harbour. Occupancy at 26%. Recommend dynamic pricing increase.,True,False
2026-01-31 19:07,Greenpark,infrastructure,medium,Streetlight outage cluster detected in Greenpark. 17 units offline. Maintenance crew dispatched.,True,False
2026-01-31 10:22,Northgate,environment,critical,Air quality index in Northgate reached 20 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2026-01-31 14:08,Central,finance,high,Revenue anomaly: Central parking revenue down 67% versus forecast. Investigate enforcement.,False,True
2026-01-31 17:05,Greenpark,finance,high,Revenue anomaly: Greenpark parking revenue down 86% versus forecast. Investigate enforcement.,True,False
2026-02-01 09:08,Riverside,citizen_services,high,Citizen complaint volume in Riverside up 85% week-over-week. Sentiment trending negative.,True,False
2026-02-01 09:43,Riverside,climate,medium,Temperature forecast: Riverside expecting 31°C. Cooling centres recommended for vulnerable populations.,False,False
2026-02-02 13:11,Northgate,citizen_services,high,Citizen complaint volume in Northgate up 93% week-over-week. Sentiment trending negative.,True,False
2026-02-03 17:44,Northgate,noise,medium,Noise levels in Northgate exceeded 55 dB for 3 consecutive hours. Investigate source.,False,False
2026-02-04 10:05,Harbour,climate,medium,Temperature forecast: Harbour expecting 50°C. Cooling centres recommended for vulnerable populations.,False,False
2026-02-04 09:29,Harbour,environment,critical,Air quality index in Harbour reached 27 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2026-02-04 09:05,Harbour,climate,medium,Temperature forecast: Harbour expecting 53°C. Cooling centres recommended for vulnerable populations.,False,False
2026-02-04 19:05,Eastfield,parking,high,Parking demand spike detected in Eastfield. Occupancy at 44%. Recommend dynamic pricing increase.,False,True
2026-02-06 20:17,Harbour,environment,critical,Air quality index in Harbour reached 35 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2026-02-06 14:49,Northgate,finance,high,Revenue anomaly: Northgate parking revenue down 79% versus forecast. Investigate enforcement.,True,False
2026-02-07 19:46,Central,climate,medium,Temperature forecast: Central expecting 43°C. Cooling centres recommended for vulnerable populations.,False,False
2026-02-07 21:51,Greenpark,noise,medium,Noise levels in Greenpark exceeded 82 dB for 3 consecutive hours. Investigate source.,True,False
2026-02-07 12:24,Eastfield,infrastructure,medium,Streetlight outage cluster detected in Eastfield. 66 units offline. Maintenance crew dispatched.,False,False
2026-02-07 17:01,Harbour,finance,high,Revenue anomaly: Harbour parking revenue down 62% versus forecast. Investigate enforcement.,True,False
2026-02-08 14:58,Eastfield,climate,medium,Temperature forecast: Eastfield expecting 33°C. Cooling centres recommended for vulnerable populations.,True,False
2026-02-09 17:31,Northgate,noise,medium,Noise levels in Northgate exceeded 25 dB for 3 consecutive hours. Investigate source.,True,False
2026-02-09 17:53,Greenpark,environment,critical,Air quality index in Greenpark reached 54 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2026-02-09 17:38,Riverside,noise,medium,Noise levels in Riverside exceeded 60 dB for 3 consecutive hours. Investigate source.,True,False
2026-02-10 08:01,Northgate,waste,medium,Waste collection delay in Northgate. 87 bins at capacity. Route optimisation triggered.,False,False
2026-02-10 15:47,Northgate,parking,high,Parking demand spike detected in Northgate. Occupancy at 15%. Recommend dynamic pricing increase.,True,False
2026-02-11 09:18,Eastfield,traffic,low,Traffic flow anomaly in Eastfield. Volume 30% above prediction. Signal timing adjusted automatically.,True,False
2026-02-11 06:01,Central,environment,critical,Air quality index in Central reached 40 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2026-02-12 11:58,Northgate,citizen_services,high,Citizen complaint volume in Northgate up 73% week-over-week. Sentiment trending negative.,True,False
2026-02-12 09:11,Northgate,energy,high,EV charging demand in Northgate surged 42% above baseline. Recommend load balancing.,True,False
2026-02-13 06:26,Riverside,waste,medium,Waste collection delay in Riverside. 71 bins at capacity. Route optimisation triggered.,True,False
2026-02-13 16:08,Riverside,parking,high,Parking demand spike detected in Riverside. Occupancy at 82%. Recommend dynamic pricing increase.,True,False
2026-02-13 07:52,Greenpark,citizen_services,high,Citizen complaint volume in Greenpark up 86% week-over-week. Sentiment trending negative.,True,False
2026-02-14 20:49,Eastfield,parking,high,Parking demand spike detected in Eastfield. Occupancy at 47%. Recommend dynamic pricing increase.,True,False
2026-02-14 06:07,Northgate,environment,critical,Air quality index in Northgate reached 20 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2026-02-15 18:31,Riverside,energy,high,EV charging demand in Riverside surged 55% above baseline. Recommend load balancing.,True,False
2026-02-16 09:31,Harbour,energy,high,EV charging demand in Harbour surged 65% above baseline. Recommend load balancing.,True,False
2026-02-17 07:04,Riverside,energy,high,EV charging demand in Riverside surged 39% above baseline. Recommend load balancing.,False,True
2026-02-18 16:26,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 66 units offline. Maintenance crew dispatched.,True,False
2026-02-20 12:55,Eastfield,citizen_services,high,Citizen complaint volume in Eastfield up 54% week-over-week. Sentiment trending negative.,True,False
2026-02-20 09:54,Greenpark,waste,medium,Waste collection delay in Greenpark. 65 bins at capacity. Route optimisation triggered.,False,False
2026-02-21 18:16,Central,environment,critical,Air quality index in Central reached 81 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2026-02-22 17:05,Northgate,environment,critical,Air quality index in Northgate reached 36 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2026-02-23 06:21,Eastfield,traffic,low,Traffic flow anomaly in Eastfield. Volume 21% above prediction. Signal timing adjusted automatically.,True,False
2026-02-24 15:06,Greenpark,noise,medium,Noise levels in Greenpark exceeded 31 dB for 3 consecutive hours. Investigate source.,False,False
2026-02-24 06:35,Northgate,noise,medium,Noise levels in Northgate exceeded 61 dB for 3 consecutive hours. Investigate source.,False,False
2026-02-26 08:18,Northgate,energy,high,EV charging demand in Northgate surged 16% above baseline. Recommend load balancing.,True,False
2026-03-01 09:39,Greenpark,infrastructure,medium,Streetlight outage cluster detected in Greenpark. 43 units offline. Maintenance crew dispatched.,False,False
2026-03-02 06:34,Central,citizen_services,high,Citizen complaint volume in Central up 32% week-over-week. Sentiment trending negative.,True,False
2026-03-02 14:57,Riverside,noise,medium,Noise levels in Riverside exceeded 44 dB for 3 consecutive hours. Investigate source.,False,False
2026-03-02 10:15,Central,traffic,low,Traffic flow anomaly in Central. Volume 73% above prediction. Signal timing adjusted automatically.,True,False
2026-03-02 09:47,Northgate,environment,critical,Air quality index in Northgate reached 24 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2026-03-04 12:58,Riverside,environment,critical,Air quality index in Riverside reached 53 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2026-03-05 07:05,Harbour,noise,medium,Noise levels in Harbour exceeded 94 dB for 3 consecutive hours. Investigate source.,False,False
2026-03-06 07:40,Eastfield,waste,medium,Waste collection delay in Eastfield. 26 bins at capacity. Route optimisation triggered.,True,False
2026-03-06 06:45,Riverside,waste,medium,Waste collection delay in Riverside. 63 bins at capacity. Route optimisation triggered.,True,False
2026-03-08 21:10,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 49°C. Cooling centres recommended for vulnerable populations.,True,False
2026-03-08 11:17,Northgate,climate,medium,Temperature forecast: Northgate expecting 87°C. Cooling centres recommended for vulnerable populations.,True,False
2026-03-09 12:07,Harbour,infrastructure,medium,Streetlight outage cluster detected in Harbour. 55 units offline. Maintenance crew dispatched.,True,False
2026-03-09 17:18,Northgate,waste,medium,Waste collection delay in Northgate. 49 bins at capacity. Route optimisation triggered.,True,False
2026-03-10 12:42,Eastfield,finance,high,Revenue anomaly: Eastfield parking revenue down 54% versus forecast. Investigate enforcement.,True,False
2026-03-10 13:46,Greenpark,infrastructure,medium,Streetlight outage cluster detected in Greenpark. 28 units offline. Maintenance crew dispatched.,True,False
2026-03-12 14:40,Harbour,waste,medium,Waste collection delay in Harbour. 35 bins at capacity. Route optimisation triggered.,True,False
2026-03-12 06:45,Harbour,parking,high,Parking demand spike detected in Harbour. Occupancy at 36%. Recommend dynamic pricing increase.,True,False
2026-03-13 11:52,Northgate,energy,high,EV charging demand in Northgate surged 59% above baseline. Recommend load balancing.,True,False
2026-03-13 17:28,Northgate,waste,medium,Waste collection delay in Northgate. 42 bins at capacity. Route optimisation triggered.,False,False
2026-03-14 14:19,Northgate,noise,medium,Noise levels in Northgate exceeded 59 dB for 3 consecutive hours. Investigate source.,False,False
2026-03-15 17:30,Northgate,citizen_services,high,Citizen complaint volume in Northgate up 21% week-over-week. Sentiment trending negative.,False,True
2026-03-15 08:45,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 89°C. Cooling centres recommended for vulnerable populations.,True,False
2026-03-16 08:32,Riverside,environment,critical,Air quality index in Riverside reached 37 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2026-03-17 12:56,Northgate,climate,medium,Temperature forecast: Northgate expecting 75°C. Cooling centres recommended for vulnerable populations.,True,False
2026-03-17 15:02,Riverside,waste,medium,Waste collection delay in Riverside. 33 bins at capacity. Route optimisation triggered.,True,False
2026-03-19 09:01,Central,finance,high,Revenue anomaly: Central parking revenue down 56% versus forecast. Investigate enforcement.,True,False
2026-03-20 12:02,Eastfield,finance,high,Revenue anomaly: Eastfield parking revenue down 92% versus forecast. Investigate enforcement.,True,False
2026-03-20 10:55,Greenpark,energy,high,EV charging demand in Greenpark surged 92% above baseline. Recommend load balancing.,True,False
2026-03-22 08:58,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 77°C. Cooling centres recommended for vulnerable populations.,True,False
2026-03-22 15:18,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 35 units offline. Maintenance crew dispatched.,True,False
2026-03-22 15:43,Eastfield,finance,high,Revenue anomaly: Eastfield parking revenue down 61% versus forecast. Investigate enforcement.,False,True
2026-03-23 18:06,Greenpark,parking,high,Parking demand spike detected in Greenpark. Occupancy at 29%. Recommend dynamic pricing increase.,False,True
2026-03-23 10:24,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 32°C. Cooling centres recommended for vulnerable populations.,False,False
2026-03-23 08:21,Eastfield,finance,high,Revenue anomaly: Eastfield parking revenue down 79% versus forecast. Investigate enforcement.,False,True
2026-03-24 16:52,Greenpark,waste,medium,Waste collection delay in Greenpark. 52 bins at capacity. Route optimisation triggered.,True,False
2026-03-24 20:21,Central,infrastructure,medium,Streetlight outage cluster detected in Central. 21 units offline. Maintenance crew dispatched.,True,False
2026-03-25 06:07,Riverside,waste,medium,Waste collection delay in Riverside. 27 bins at capacity. Route optimisation triggered.,True,False
2026-03-25 12:32,Riverside,parking,high,Parking demand spike detected in Riverside. Occupancy at 34%. Recommend dynamic pricing increase.,False,True
2026-03-25 20:35,Northgate,citizen_services,high,Citizen complaint volume in Northgate up 70% week-over-week. Sentiment trending negative.,True,False
2026-03-26 10:40,Eastfield,finance,high,Revenue anomaly: Eastfield parking revenue down 42% versus forecast. Investigate enforcement.,True,False
2026-03-26 18:47,Eastfield,waste,medium,Waste collection delay in Eastfield. 24 bins at capacity. Route optimisation triggered.,True,False
2026-03-26 15:06,Riverside,noise,medium,Noise levels in Riverside exceeded 39 dB for 3 consecutive hours. Investigate source.,False,False
2026-03-26 16:02,Harbour,traffic,low,Traffic flow anomaly in Harbour. Volume 20% above prediction. Signal timing adjusted automatically.,True,False
2026-03-27 21:31,Harbour,waste,medium,Waste collection delay in Harbour. 80 bins at capacity. Route optimisation triggered.,True,False
2026-03-27 13:24,Central,traffic,low,Traffic flow anomaly in Central. Volume 61% above prediction. Signal timing adjusted automatically.,True,False
2026-03-27 09:01,Harbour,infrastructure,medium,Streetlight outage cluster detected in Harbour. 58 units offline. Maintenance crew dispatched.,True,False
2026-03-28 07:56,Riverside,infrastructure,medium,Streetlight outage cluster detected in Riverside. 22 units offline. Maintenance crew dispatched.,True,False
2026-03-28 11:16,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 29°C. Cooling centres recommended for vulnerable populations.,False,False
2026-03-28 14:49,Harbour,environment,critical,Air quality index in Harbour reached 94 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2026-03-28 18:01,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 79°C. Cooling centres recommended for vulnerable populations.,True,False
2026-03-29 12:52,Riverside,noise,medium,Noise levels in Riverside exceeded 73 dB for 3 consecutive hours. Investigate source.,False,False
2026-03-29 15:32,Greenpark,traffic,low,Traffic flow anomaly in Greenpark. Volume 51% above prediction. Signal timing adjusted automatically.,False,False
2026-03-29 14:08,Riverside,finance,high,Revenue anomaly: Riverside parking revenue down 17% versus forecast. Investigate enforcement.,True,False
2026-03-30 12:32,Riverside,citizen_services,high,Citizen complaint volume in Riverside up 81% week-over-week. Sentiment trending negative.,True,False
2026-03-30 21:38,Northgate,traffic,low,Traffic flow anomaly in Northgate. Volume 57% above prediction. Signal timing adjusted automatically.,True,False
2026-03-30 15:56,Greenpark,citizen_services,high,Citizen complaint volume in Greenpark up 82% week-over-week. Sentiment trending negative.,False,True
2026-03-30 20:09,Eastfield,waste,medium,Waste collection delay in Eastfield. 70 bins at capacity. Route optimisation triggered.,True,False
